evidence_id	study_id	sample_comparison	feature_id_original	feature_id_standardized	feature_type	species	genome_assembly	annotation_version	ortholog_reference	mapping_confidence	molecular_direction	effect_size	effect_size_type	standard_error	ci_lower	ci_upper	p_value	adjusted_p_value	sample_size	tissue	life_stage	stressor	phenotype	phenotype_direction	analysis_method	quality_flags	source_file	input_checksum	workflow_version	date_generated	source_accession	resilience_classification	mapping_release	mapping_evidence
CGIG_HEAT_RNASEQ_PRJNA516762:17	CGIG_HEAT_RNASEQ_PRJNA516762	heat_35C_2h_vs_control_12C	CGI_10019809	CGI_10019809	gene	Crassostrea gigas	GCA_000297895.1			unresolved	up	1.27775237093355	log2_fold_change					0.000910588943477272	30	gill	juvenile	temperature	thermal_tolerance	Organism-level thermal-tolerance direction was not measured; molecular heat-response direction only	DESeq2_publication_FDR_le_0.05_FC_ge_1.5	published_significant_deg;standard_error_unavailable;raw_p_value_unavailable;legacy_identifier_mapping_required	data/processed/CGIG_HEAT_RNASEQ_PRJNA516762_rnaseq.tsv	f7cbd2aa601e130aea65440517c93484156014a5b69571fe1317d2b2d851c2ea	0.1.0	2026-09-25	PRJNA516762;SRP181984;PMC6688261;31395030	stress_response	cgigas_cgi_to_ncbi_gene_rs2024_06_v1	legacy_novel_gene_no_genomic_model
CGIG_HEAT_RNASEQ_PRJNA516762:18	CGIG_HEAT_RNASEQ_PRJNA516762	heat_35C_2h_vs_control_12C	CGI_10007526	CGI_10007526	gene	Crassostrea gigas	GCA_000297895.1			unresolved	up	1.2602749510712	log2_fold_change					0.000258126263478193	30	gill	juvenile	temperature	thermal_tolerance	Organism-level thermal-tolerance direction was not measured; molecular heat-response direction only	DESeq2_publication_FDR_le_0.05_FC_ge_1.5	published_significant_deg;standard_error_unavailable;raw_p_value_unavailable;legacy_identifier_mapping_required	data/processed/CGIG_HEAT_RNASEQ_PRJNA516762_rnaseq.tsv	f7cbd2aa601e130aea65440517c93484156014a5b69571fe1317d2b2d851c2ea	0.1.0	2026-09-25	PRJNA516762;SRP181984;PMC6688261;31395030	stress_response	cgigas_cgi_to_ncbi_gene_rs2024_06_v1	no_unique_same_strand_legacy_coverage_ge_0.8_or_reciprocal_ge_0.5
CGIG_HEAT_RNASEQ_PRJNA516762:19	CGIG_HEAT_RNASEQ_PRJNA516762	heat_35C_2h_vs_control_12C	CGI_10001116	CGI_10001116	gene	Crassostrea gigas	GCA_000297895.1			unresolved	up	1.20582865199306	log2_fold_change					0.00129727761383455	30	gill	juvenile	temperature	thermal_tolerance	Organism-level thermal-tolerance direction was not measured; molecular heat-response direction only	DESeq2_publication_FDR_le_0.05_FC_ge_1.5	published_significant_deg;standard_error_unavailable;raw_p_value_unavailable;legacy_identifier_mapping_required	data/processed/CGIG_HEAT_RNASEQ_PRJNA516762_rnaseq.tsv	f7cbd2aa601e130aea65440517c93484156014a5b69571fe1317d2b2d851c2ea	0.1.0	2026-09-25	PRJNA516762;SRP181984;PMC6688261;31395030	stress_response	cgigas_cgi_to_ncbi_gene_rs2024_06_v1	legacy_ncbi_gene_discontinued_without_current_replacement
CGIG_HEAT_RNASEQ_PRJNA516762:20	CGIG_HEAT_RNASEQ_PRJNA516762	heat_35C_2h_vs_control_12C	CGI_10001415	CGI_10001415	gene	Crassostrea gigas	GCA_000297895.1			unresolved	up	1.19314715090126	log2_fold_change					0.00219541910182376	30	gill	juvenile	temperature	thermal_tolerance	Organism-level thermal-tolerance direction was not measured; molecular heat-response direction only	DESeq2_publication_FDR_le_0.05_FC_ge_1.5	published_significant_deg;standard_error_unavailable;raw_p_value_unavailable;legacy_identifier_mapping_required	data/processed/CGIG_HEAT_RNASEQ_PRJNA516762_rnaseq.tsv	f7cbd2aa601e130aea65440517c93484156014a5b69571fe1317d2b2d851c2ea	0.1.0	2026-09-25	PRJNA516762;SRP181984;PMC6688261;31395030	stress_response	cgigas_cgi_to_ncbi_gene_rs2024_06_v1	legacy_ncbi_gene_discontinued_without_current_replacement
CGIG_HEAT_RNASEQ_PRJNA516762:21	CGIG_HEAT_RNASEQ_PRJNA516762	heat_35C_2h_vs_control_12C	CGI_10005393	NCBI:GeneID:105334814	gene	Crassostrea gigas	GCA_000297895.1			inferred	up	1.18695215416974	log2_fold_change					0.00028870537303819	30	gill	juvenile	temperature	thermal_tolerance	Organism-level thermal-tolerance direction was not measured; molecular heat-response direction only	DESeq2_publication_FDR_le_0.05_FC_ge_1.5	published_significant_deg;standard_error_unavailable;raw_p_value_unavailable;legacy_identifier_mapping_required	data/processed/CGIG_HEAT_RNASEQ_PRJNA516762_rnaseq.tsv	f7cbd2aa601e130aea65440517c93484156014a5b69571fe1317d2b2d851c2ea	0.1.0	2026-09-25	PRJNA516762;SRP181984;PMC6688261;31395030	stress_response	cgigas_cgi_to_ncbi_gene_rs2024_06_v1	unique_same_strand_legacy_coverage_ge_0.8_or_reciprocal_ge_0.5
CGIG_HEAT_RNASEQ_PRJNA516762:22	CGIG_HEAT_RNASEQ_PRJNA516762	heat_35C_2h_vs_control_12C	CGI_10008519	NCBI:GeneID:105317954	gene	Crassostrea gigas	GCA_000297895.1			inferred	up	1.15082836909143	log2_fold_change					0.00161732988744713	30	gill	juvenile	temperature	thermal_tolerance	Organism-level thermal-tolerance direction was not measured; molecular heat-response direction only	DESeq2_publication_FDR_le_0.05_FC_ge_1.5	published_significant_deg;standard_error_unavailable;raw_p_value_unavailable;legacy_identifier_mapping_required	data/processed/CGIG_HEAT_RNASEQ_PRJNA516762_rnaseq.tsv	f7cbd2aa601e130aea65440517c93484156014a5b69571fe1317d2b2d851c2ea	0.1.0	2026-09-25	PRJNA516762;SRP181984;PMC6688261;31395030	stress_response	cgigas_cgi_to_ncbi_gene_rs2024_06_v1	unique_same_strand_legacy_coverage_ge_0.8_or_reciprocal_ge_0.5
CGIG_HEAT_RNASEQ_PRJNA516762:23	CGIG_HEAT_RNASEQ_PRJNA516762	heat_35C_2h_vs_control_12C	CGI_10026431	NCBI:GeneID:105326482	gene	Crassostrea gigas	GCA_000297895.1			inferred	up	1.150120193386	log2_fold_change					4.247199380415e-17	30	gill	juvenile	temperature	thermal_tolerance	Organism-level thermal-tolerance direction was not measured; molecular heat-response direction only	DESeq2_publication_FDR_le_0.05_FC_ge_1.5	published_significant_deg;standard_error_unavailable;raw_p_value_unavailable;legacy_identifier_mapping_required	data/processed/CGIG_HEAT_RNASEQ_PRJNA516762_rnaseq.tsv	f7cbd2aa601e130aea65440517c93484156014a5b69571fe1317d2b2d851c2ea	0.1.0	2026-09-25	PRJNA516762;SRP181984;PMC6688261;31395030	stress_response	cgigas_cgi_to_ncbi_gene_rs2024_06_v1	unique_same_strand_legacy_coverage_ge_0.8_or_reciprocal_ge_0.5
CGIG_HEAT_RNASEQ_PRJNA516762:24	CGIG_HEAT_RNASEQ_PRJNA516762	heat_35C_2h_vs_control_12C	CGI_10028633	NCBI:GeneID:105328475	gene	Crassostrea gigas	GCA_000297895.1			inferred	up	1.15008253371278	log2_fold_change					0.000171909119430486	30	gill	juvenile	temperature	thermal_tolerance	Organism-level thermal-tolerance direction was not measured; molecular heat-response direction only	DESeq2_publication_FDR_le_0.05_FC_ge_1.5	published_significant_deg;standard_error_unavailable;raw_p_value_unavailable;legacy_identifier_mapping_required	data/processed/CGIG_HEAT_RNASEQ_PRJNA516762_rnaseq.tsv	f7cbd2aa601e130aea65440517c93484156014a5b69571fe1317d2b2d851c2ea	0.1.0	2026-09-25	PRJNA516762;SRP181984;PMC6688261;31395030	stress_response	cgigas_cgi_to_ncbi_gene_rs2024_06_v1	unique_same_strand_legacy_coverage_ge_0.8_or_reciprocal_ge_0.5
CGIG_HEAT_RNASEQ_PRJNA516762:25	CGIG_HEAT_RNASEQ_PRJNA516762	heat_35C_2h_vs_control_12C	CGI_10024054	NCBI:GeneID:105329159	gene	Crassostrea gigas	GCA_000297895.1			inferred	up	1.14936449688765	log2_fold_change					0.00278563136328532	30	gill	juvenile	temperature	thermal_tolerance	Organism-level thermal-tolerance direction was not measured; molecular heat-response direction only	DESeq2_publication_FDR_le_0.05_FC_ge_1.5	published_significant_deg;standard_error_unavailable;raw_p_value_unavailable;legacy_identifier_mapping_required	data/processed/CGIG_HEAT_RNASEQ_PRJNA516762_rnaseq.tsv	f7cbd2aa601e130aea65440517c93484156014a5b69571fe1317d2b2d851c2ea	0.1.0	2026-09-25	PRJNA516762;SRP181984;PMC6688261;31395030	stress_response	cgigas_cgi_to_ncbi_gene_rs2024_06_v1	unique_same_strand_legacy_coverage_ge_0.8_or_reciprocal_ge_0.5
CGIG_HEAT_RNASEQ_PRJNA516762:26	CGIG_HEAT_RNASEQ_PRJNA516762	heat_35C_2h_vs_control_12C	CGI_10005710	NCBI:GeneID:105343412	gene	Crassostrea gigas	GCA_000297895.1			inferred	up	1.14442264038905	log2_fold_change					0.00253200309668436	30	gill	juvenile	temperature	thermal_tolerance	Organism-level thermal-tolerance direction was not measured; molecular heat-response direction only	DESeq2_publication_FDR_le_0.05_FC_ge_1.5	published_significant_deg;standard_error_unavailable;raw_p_value_unavailable;legacy_identifier_mapping_required	data/processed/CGIG_HEAT_RNASEQ_PRJNA516762_rnaseq.tsv	f7cbd2aa601e130aea65440517c93484156014a5b69571fe1317d2b2d851c2ea	0.1.0	2026-09-25	PRJNA516762;SRP181984;PMC6688261;31395030	stress_response	cgigas_cgi_to_ncbi_gene_rs2024_06_v1	unique_same_strand_legacy_coverage_ge_0.8_or_reciprocal_ge_0.5
CGIG_HEAT_RNASEQ_PRJNA516762:27	CGIG_HEAT_RNASEQ_PRJNA516762	heat_35C_2h_vs_control_12C	CGI_10026819	CGI_10026819	gene	Crassostrea gigas	GCA_000297895.1			unresolved	up	1.12766148886498	log2_fold_change					0.00246928936055532	30	gill	juvenile	temperature	thermal_tolerance	Organism-level thermal-tolerance direction was not measured; molecular heat-response direction only	DESeq2_publication_FDR_le_0.05_FC_ge_1.5	published_significant_deg;standard_error_unavailable;raw_p_value_unavailable;legacy_identifier_mapping_required	data/processed/CGIG_HEAT_RNASEQ_PRJNA516762_rnaseq.tsv	f7cbd2aa601e130aea65440517c93484156014a5b69571fe1317d2b2d851c2ea	0.1.0	2026-09-25	PRJNA516762;SRP181984;PMC6688261;31395030	stress_response	cgigas_cgi_to_ncbi_gene_rs2024_06_v1	legacy_novel_gene_no_genomic_model
CGIG_HEAT_RNASEQ_PRJNA516762:28	CGIG_HEAT_RNASEQ_PRJNA516762	heat_35C_2h_vs_control_12C	CGI_10004519	NCBI:GeneID:109617070	gene	Crassostrea gigas	GCA_000297895.1			inferred	up	1.11493106108162	log2_fold_change					0.0021989866667699	30	gill	juvenile	temperature	thermal_tolerance	Organism-level thermal-tolerance direction was not measured; molecular heat-response direction only	DESeq2_publication_FDR_le_0.05_FC_ge_1.5	published_significant_deg;standard_error_unavailable;raw_p_value_unavailable;legacy_identifier_mapping_required	data/processed/CGIG_HEAT_RNASEQ_PRJNA516762_rnaseq.tsv	f7cbd2aa601e130aea65440517c93484156014a5b69571fe1317d2b2d851c2ea	0.1.0	2026-09-25	PRJNA516762;SRP181984;PMC6688261;31395030	stress_response	cgigas_cgi_to_ncbi_gene_rs2024_06_v1	unique_same_strand_legacy_coverage_ge_0.8_or_reciprocal_ge_0.5
CGIG_HEAT_RNASEQ_PRJNA516762:29	CGIG_HEAT_RNASEQ_PRJNA516762	heat_35C_2h_vs_control_12C	CGI_10018622	NCBI:GeneID:105334789	gene	Crassostrea gigas	GCA_000297895.1			inferred	up	1.09405699083958	log2_fold_change					0.00975838955470098	30	gill	juvenile	temperature	thermal_tolerance	Organism-level thermal-tolerance direction was not measured; molecular heat-response direction only	DESeq2_publication_FDR_le_0.05_FC_ge_1.5	published_significant_deg;standard_error_unavailable;raw_p_value_unavailable;legacy_identifier_mapping_required	data/processed/CGIG_HEAT_RNASEQ_PRJNA516762_rnaseq.tsv	f7cbd2aa601e130aea65440517c93484156014a5b69571fe1317d2b2d851c2ea	0.1.0	2026-09-25	PRJNA516762;SRP181984;PMC6688261;31395030	stress_response	cgigas_cgi_to_ncbi_gene_rs2024_06_v1	unique_coordinate_overlap_to_discontinued_ncbi_gene_then_ncbi_currentid
CGIG_HEAT_RNASEQ_PRJNA516762:30	CGIG_HEAT_RNASEQ_PRJNA516762	heat_35C_2h_vs_control_12C	Crassostrea_gigas_newGene_11355	Crassostrea_gigas_newGene_11355	gene	Crassostrea gigas	GCA_000297895.1			unresolved	up	1.08528308260682	log2_fold_change					0.00247261000388907	30	gill	juvenile	temperature	thermal_tolerance	Organism-level thermal-tolerance direction was not measured; molecular heat-response direction only	DESeq2_publication_FDR_le_0.05_FC_ge_1.5	published_significant_deg;standard_error_unavailable;raw_p_value_unavailable;legacy_identifier_mapping_required	data/processed/CGIG_HEAT_RNASEQ_PRJNA516762_rnaseq.tsv	f7cbd2aa601e130aea65440517c93484156014a5b69571fe1317d2b2d851c2ea	0.1.0	2026-09-25	PRJNA516762;SRP181984;PMC6688261;31395030	stress_response	cgigas_cgi_to_ncbi_gene_rs2024_06_v1	legacy_novel_gene_no_genomic_model
CGIG_HEAT_RNASEQ_PRJNA516762:31	CGIG_HEAT_RNASEQ_PRJNA516762	heat_35C_2h_vs_control_12C	CGI_10000078	NCBI:GeneID:105338126	gene	Crassostrea gigas	GCA_000297895.1			inferred	up	1.08382119739984	log2_fold_change					0.00232365649092962	30	gill	juvenile	temperature	thermal_tolerance	Organism-level thermal-tolerance direction was not measured; molecular heat-response direction only	DESeq2_publication_FDR_le_0.05_FC_ge_1.5	published_significant_deg;standard_error_unavailable;raw_p_value_unavailable;legacy_identifier_mapping_required	data/processed/CGIG_HEAT_RNASEQ_PRJNA516762_rnaseq.tsv	f7cbd2aa601e130aea65440517c93484156014a5b69571fe1317d2b2d851c2ea	0.1.0	2026-09-25	PRJNA516762;SRP181984;PMC6688261;31395030	stress_response	cgigas_cgi_to_ncbi_gene_rs2024_06_v1	unique_coordinate_overlap_to_discontinued_ncbi_gene_then_ncbi_currentid
CGIG_HEAT_RNASEQ_PRJNA516762:32	CGIG_HEAT_RNASEQ_PRJNA516762	heat_35C_2h_vs_control_12C	CGI_10013492	CGI_10013492	gene	Crassostrea gigas	GCA_000297895.1			unresolved	up	1.07802949334133	log2_fold_change					0.0087281781458689	30	gill	juvenile	temperature	thermal_tolerance	Organism-level thermal-tolerance direction was not measured; molecular heat-response direction only	DESeq2_publication_FDR_le_0.05_FC_ge_1.5	published_significant_deg;standard_error_unavailable;raw_p_value_unavailable;legacy_identifier_mapping_required	data/processed/CGIG_HEAT_RNASEQ_PRJNA516762_rnaseq.tsv	f7cbd2aa601e130aea65440517c93484156014a5b69571fe1317d2b2d851c2ea	0.1.0	2026-09-25	PRJNA516762;SRP181984;PMC6688261;31395030	stress_response	cgigas_cgi_to_ncbi_gene_rs2024_06_v1	no_unique_same_strand_legacy_coverage_ge_0.8_or_reciprocal_ge_0.5
CGIG_HEAT_RNASEQ_PRJNA516762:33	CGIG_HEAT_RNASEQ_PRJNA516762	heat_35C_2h_vs_control_12C	CGI_10020024	CGI_10020024	gene	Crassostrea gigas	GCA_000297895.1			unresolved	up	1.07316232370275	log2_fold_change					0.00566471180715218	30	gill	juvenile	temperature	thermal_tolerance	Organism-level thermal-tolerance direction was not measured; molecular heat-response direction only	DESeq2_publication_FDR_le_0.05_FC_ge_1.5	published_significant_deg;standard_error_unavailable;raw_p_value_unavailable;legacy_identifier_mapping_required	data/processed/CGIG_HEAT_RNASEQ_PRJNA516762_rnaseq.tsv	f7cbd2aa601e130aea65440517c93484156014a5b69571fe1317d2b2d851c2ea	0.1.0	2026-09-25	PRJNA516762;SRP181984;PMC6688261;31395030	stress_response	cgigas_cgi_to_ncbi_gene_rs2024_06_v1	no_unique_same_strand_legacy_coverage_ge_0.8_or_reciprocal_ge_0.5
CGIG_HEAT_RNASEQ_PRJNA516762:34	CGIG_HEAT_RNASEQ_PRJNA516762	heat_35C_2h_vs_control_12C	Crassostrea_gigas_newGene_6381	Crassostrea_gigas_newGene_6381	gene	Crassostrea gigas	GCA_000297895.1			unresolved	up	1.07028647269187	log2_fold_change					0.00712669813533311	30	gill	juvenile	temperature	thermal_tolerance	Organism-level thermal-tolerance direction was not measured; molecular heat-response direction only	DESeq2_publication_FDR_le_0.05_FC_ge_1.5	published_significant_deg;standard_error_unavailable;raw_p_value_unavailable;legacy_identifier_mapping_required	data/processed/CGIG_HEAT_RNASEQ_PRJNA516762_rnaseq.tsv	f7cbd2aa601e130aea65440517c93484156014a5b69571fe1317d2b2d851c2ea	0.1.0	2026-09-25	PRJNA516762;SRP181984;PMC6688261;31395030	stress_response	cgigas_cgi_to_ncbi_gene_rs2024_06_v1	legacy_novel_gene_no_genomic_model
CGIG_HEAT_RNASEQ_PRJNA516762:35	CGIG_HEAT_RNASEQ_PRJNA516762	heat_35C_2h_vs_control_12C	CGI_10007687	CGI_10007687	gene	Crassostrea gigas	GCA_000297895.1			unresolved	up	1.04694038240299	log2_fold_change					0.00219541910182376	30	gill	juvenile	temperature	thermal_tolerance	Organism-level thermal-tolerance direction was not measured; molecular heat-response direction only	DESeq2_publication_FDR_le_0.05_FC_ge_1.5	published_significant_deg;standard_error_unavailable;raw_p_value_unavailable;legacy_identifier_mapping_required	data/processed/CGIG_HEAT_RNASEQ_PRJNA516762_rnaseq.tsv	f7cbd2aa601e130aea65440517c93484156014a5b69571fe1317d2b2d851c2ea	0.1.0	2026-09-25	PRJNA516762;SRP181984;PMC6688261;31395030	stress_response	cgigas_cgi_to_ncbi_gene_rs2024_06_v1	no_unique_same_strand_legacy_coverage_ge_0.8_or_reciprocal_ge_0.5
CGIG_HEAT_RNASEQ_PRJNA516762:36	CGIG_HEAT_RNASEQ_PRJNA516762	heat_35C_2h_vs_control_12C	CGI_10007534	CGI_10007534	gene	Crassostrea gigas	GCA_000297895.1			unresolved	up	1.04429000644448	log2_fold_change					0.0198410229088812	30	gill	juvenile	temperature	thermal_tolerance	Organism-level thermal-tolerance direction was not measured; molecular heat-response direction only	DESeq2_publication_FDR_le_0.05_FC_ge_1.5	published_significant_deg;standard_error_unavailable;raw_p_value_unavailable;legacy_identifier_mapping_required	data/processed/CGIG_HEAT_RNASEQ_PRJNA516762_rnaseq.tsv	f7cbd2aa601e130aea65440517c93484156014a5b69571fe1317d2b2d851c2ea	0.1.0	2026-09-25	PRJNA516762;SRP181984;PMC6688261;31395030	stress_response	cgigas_cgi_to_ncbi_gene_rs2024_06_v1	legacy_ncbi_gene_discontinued_without_current_replacement
CGIG_HEAT_RNASEQ_PRJNA516762:37	CGIG_HEAT_RNASEQ_PRJNA516762	heat_35C_2h_vs_control_12C	Crassostrea_gigas_newGene_9842	Crassostrea_gigas_newGene_9842	gene	Crassostrea gigas	GCA_000297895.1			unresolved	up	1.03568375119503	log2_fold_change					0.00787807456966405	30	gill	juvenile	temperature	thermal_tolerance	Organism-level thermal-tolerance direction was not measured; molecular heat-response direction only	DESeq2_publication_FDR_le_0.05_FC_ge_1.5	published_significant_deg;standard_error_unavailable;raw_p_value_unavailable;legacy_identifier_mapping_required	data/processed/CGIG_HEAT_RNASEQ_PRJNA516762_rnaseq.tsv	f7cbd2aa601e130aea65440517c93484156014a5b69571fe1317d2b2d851c2ea	0.1.0	2026-09-25	PRJNA516762;SRP181984;PMC6688261;31395030	stress_response	cgigas_cgi_to_ncbi_gene_rs2024_06_v1	legacy_novel_gene_no_genomic_model
CGIG_HEAT_RNASEQ_PRJNA516762:38	CGIG_HEAT_RNASEQ_PRJNA516762	heat_35C_2h_vs_control_12C	CGI_10011184	NCBI:GeneID:105319633	gene	Crassostrea gigas	GCA_000297895.1			inferred	up	1.02186405442204	log2_fold_change					0.000355689373601619	30	gill	juvenile	temperature	thermal_tolerance	Organism-level thermal-tolerance direction was not measured; molecular heat-response direction only	DESeq2_publication_FDR_le_0.05_FC_ge_1.5	published_significant_deg;standard_error_unavailable;raw_p_value_unavailable;legacy_identifier_mapping_required	data/processed/CGIG_HEAT_RNASEQ_PRJNA516762_rnaseq.tsv	f7cbd2aa601e130aea65440517c93484156014a5b69571fe1317d2b2d851c2ea	0.1.0	2026-09-25	PRJNA516762;SRP181984;PMC6688261;31395030	stress_response	cgigas_cgi_to_ncbi_gene_rs2024_06_v1	unique_same_strand_legacy_coverage_ge_0.8_or_reciprocal_ge_0.5
CGIG_HEAT_RNASEQ_PRJNA516762:39	CGIG_HEAT_RNASEQ_PRJNA516762	heat_35C_2h_vs_control_12C	CGI_10012725	CGI_10012725	gene	Crassostrea gigas	GCA_000297895.1			unresolved	up	1.01594624031572	log2_fold_change					0.00214015591407583	30	gill	juvenile	temperature	thermal_tolerance	Organism-level thermal-tolerance direction was not measured; molecular heat-response direction only	DESeq2_publication_FDR_le_0.05_FC_ge_1.5	published_significant_deg;standard_error_unavailable;raw_p_value_unavailable;legacy_identifier_mapping_required	data/processed/CGIG_HEAT_RNASEQ_PRJNA516762_rnaseq.tsv	f7cbd2aa601e130aea65440517c93484156014a5b69571fe1317d2b2d851c2ea	0.1.0	2026-09-25	PRJNA516762;SRP181984;PMC6688261;31395030	stress_response	cgigas_cgi_to_ncbi_gene_rs2024_06_v1	no_unique_same_strand_legacy_coverage_ge_0.8_or_reciprocal_ge_0.5
CGIG_HEAT_RNASEQ_PRJNA516762:40	CGIG_HEAT_RNASEQ_PRJNA516762	heat_35C_2h_vs_control_12C	CGI_10012233	CGI_10012233	gene	Crassostrea gigas	GCA_000297895.1			unresolved	up	1.0072302097516	log2_fold_change					0.00543689616774294	30	gill	juvenile	temperature	thermal_tolerance	Organism-level thermal-tolerance direction was not measured; molecular heat-response direction only	DESeq2_publication_FDR_le_0.05_FC_ge_1.5	published_significant_deg;standard_error_unavailable;raw_p_value_unavailable;legacy_identifier_mapping_required	data/processed/CGIG_HEAT_RNASEQ_PRJNA516762_rnaseq.tsv	f7cbd2aa601e130aea65440517c93484156014a5b69571fe1317d2b2d851c2ea	0.1.0	2026-09-25	PRJNA516762;SRP181984;PMC6688261;31395030	stress_response	cgigas_cgi_to_ncbi_gene_rs2024_06_v1	legacy_novel_gene_no_genomic_model
CGIG_HEAT_RNASEQ_PRJNA516762:41	CGIG_HEAT_RNASEQ_PRJNA516762	heat_35C_2h_vs_control_12C	Crassostrea_gigas_newGene_2604	Crassostrea_gigas_newGene_2604	gene	Crassostrea gigas	GCA_000297895.1			unresolved	up	1.00719574495603	log2_fold_change					0.00688335137557883	30	gill	juvenile	temperature	thermal_tolerance	Organism-level thermal-tolerance direction was not measured; molecular heat-response direction only	DESeq2_publication_FDR_le_0.05_FC_ge_1.5	published_significant_deg;standard_error_unavailable;raw_p_value_unavailable;legacy_identifier_mapping_required	data/processed/CGIG_HEAT_RNASEQ_PRJNA516762_rnaseq.tsv	f7cbd2aa601e130aea65440517c93484156014a5b69571fe1317d2b2d851c2ea	0.1.0	2026-09-25	PRJNA516762;SRP181984;PMC6688261;31395030	stress_response	cgigas_cgi_to_ncbi_gene_rs2024_06_v1	legacy_novel_gene_no_genomic_model
CGIG_HEAT_RNASEQ_PRJNA516762:42	CGIG_HEAT_RNASEQ_PRJNA516762	heat_35C_2h_vs_control_12C	Crassostrea_gigas_newGene_20835	Crassostrea_gigas_newGene_20835	gene	Crassostrea gigas	GCA_000297895.1			unresolved	up	0.997411932283091	log2_fold_change					0.0399834910251239	30	gill	juvenile	temperature	thermal_tolerance	Organism-level thermal-tolerance direction was not measured; molecular heat-response direction only	DESeq2_publication_FDR_le_0.05_FC_ge_1.5	published_significant_deg;standard_error_unavailable;raw_p_value_unavailable;legacy_identifier_mapping_required	data/processed/CGIG_HEAT_RNASEQ_PRJNA516762_rnaseq.tsv	f7cbd2aa601e130aea65440517c93484156014a5b69571fe1317d2b2d851c2ea	0.1.0	2026-09-25	PRJNA516762;SRP181984;PMC6688261;31395030	stress_response	cgigas_cgi_to_ncbi_gene_rs2024_06_v1	legacy_novel_gene_no_genomic_model
CGIG_HEAT_RNASEQ_PRJNA516762:43	CGIG_HEAT_RNASEQ_PRJNA516762	heat_35C_2h_vs_control_12C	CGI_10001358	CGI_10001358	gene	Crassostrea gigas	GCA_000297895.1			unresolved	up	0.993074740412315	log2_fold_change					0.028553410973906	30	gill	juvenile	temperature	thermal_tolerance	Organism-level thermal-tolerance direction was not measured; molecular heat-response direction only	DESeq2_publication_FDR_le_0.05_FC_ge_1.5	published_significant_deg;standard_error_unavailable;raw_p_value_unavailable;legacy_identifier_mapping_required	data/processed/CGIG_HEAT_RNASEQ_PRJNA516762_rnaseq.tsv	f7cbd2aa601e130aea65440517c93484156014a5b69571fe1317d2b2d851c2ea	0.1.0	2026-09-25	PRJNA516762;SRP181984;PMC6688261;31395030	stress_response	cgigas_cgi_to_ncbi_gene_rs2024_06_v1	no_unique_same_strand_legacy_coverage_ge_0.8_or_reciprocal_ge_0.5
CGIG_HEAT_RNASEQ_PRJNA516762:44	CGIG_HEAT_RNASEQ_PRJNA516762	heat_35C_2h_vs_control_12C	CGI_10022922	CGI_10022922	gene	Crassostrea gigas	GCA_000297895.1			unresolved	up	0.985206783982696	log2_fold_change					0.0315497182415748	30	gill	juvenile	temperature	thermal_tolerance	Organism-level thermal-tolerance direction was not measured; molecular heat-response direction only	DESeq2_publication_FDR_le_0.05_FC_ge_1.5	published_significant_deg;standard_error_unavailable;raw_p_value_unavailable;legacy_identifier_mapping_required	data/processed/CGIG_HEAT_RNASEQ_PRJNA516762_rnaseq.tsv	f7cbd2aa601e130aea65440517c93484156014a5b69571fe1317d2b2d851c2ea	0.1.0	2026-09-25	PRJNA516762;SRP181984;PMC6688261;31395030	stress_response	cgigas_cgi_to_ncbi_gene_rs2024_06_v1	multiple_selected_legacy_features_map_to_same_current_gene
CGIG_HEAT_RNASEQ_PRJNA516762:45	CGIG_HEAT_RNASEQ_PRJNA516762	heat_35C_2h_vs_control_12C	Crassostrea_gigas_newGene_37076	Crassostrea_gigas_newGene_37076	gene	Crassostrea gigas	GCA_000297895.1			unresolved	up	0.982254123485799	log2_fold_change					0.0453296023650218	30	gill	juvenile	temperature	thermal_tolerance	Organism-level thermal-tolerance direction was not measured; molecular heat-response direction only	DESeq2_publication_FDR_le_0.05_FC_ge_1.5	published_significant_deg;standard_error_unavailable;raw_p_value_unavailable;legacy_identifier_mapping_required	data/processed/CGIG_HEAT_RNASEQ_PRJNA516762_rnaseq.tsv	f7cbd2aa601e130aea65440517c93484156014a5b69571fe1317d2b2d851c2ea	0.1.0	2026-09-25	PRJNA516762;SRP181984;PMC6688261;31395030	stress_response	cgigas_cgi_to_ncbi_gene_rs2024_06_v1	legacy_novel_gene_no_genomic_model
CGIG_HEAT_RNASEQ_PRJNA516762:46	CGIG_HEAT_RNASEQ_PRJNA516762	heat_35C_2h_vs_control_12C	CGI_10026192	NCBI:GeneID:105337015	gene	Crassostrea gigas	GCA_000297895.1			inferred	up	0.980638246030718	log2_fold_change					0.00103247907244512	30	gill	juvenile	temperature	thermal_tolerance	Organism-level thermal-tolerance direction was not measured; molecular heat-response direction only	DESeq2_publication_FDR_le_0.05_FC_ge_1.5	published_significant_deg;standard_error_unavailable;raw_p_value_unavailable;legacy_identifier_mapping_required	data/processed/CGIG_HEAT_RNASEQ_PRJNA516762_rnaseq.tsv	f7cbd2aa601e130aea65440517c93484156014a5b69571fe1317d2b2d851c2ea	0.1.0	2026-09-25	PRJNA516762;SRP181984;PMC6688261;31395030	stress_response	cgigas_cgi_to_ncbi_gene_rs2024_06_v1	unique_same_strand_legacy_coverage_ge_0.8_or_reciprocal_ge_0.5
