feature_id_standardized	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id	source_transcript_ids	gene_symbol	apeglm_log2FoldChange_ranking_only
NCBI:GeneID:105329788	15.8471189235279	-0.38834975319885	0.594021522729861	-0.653763775114017	0.513264008155729	0.621686175246178	NCBI:GeneID:105329788	XM_034448507.2	LOC105329788	-0.213099198349429
NCBI:GeneID:105322437	39.8975759593737	0.247172227732873	0.378091650197957	0.653736276914503	0.513281727104685	0.621686175246178	NCBI:GeneID:105322437	XM_066088744.1	LOC105322437	0.185216240260489
NCBI:GeneID:105347804	153.154181607783	0.127993565221327	0.195849939099863	0.653528746598506	0.513415463190129	0.621810145944328	NCBI:GeneID:105347804	XM_011457020.4;XM_011457021.4	LOC105347804	0.117275768125926
NCBI:GeneID:105345164	11.5706551869338	0.517341137852919	0.791829077516425	0.653349507542161	0.51353098250281	0.621912040053217	NCBI:GeneID:105345164	XM_011453226.4	LOC105345164	0.208255339194122
NCBI:GeneID:105346158	11.7214265769522	0.480310384702412	0.735968732640837	0.652623356672966	0.513999124094515	0.622440939054438	NCBI:GeneID:105346158	XM_066088349.1	LOC105346158	0.212098714094924
NCBI:GeneID:136276405	12.456974103609	0.471371099725054	0.722594110547049	0.652331776366398	0.514187165206556	0.622630598997904	NCBI:GeneID:136276405	XM_066088303.1	LOC136276405	0.210884251910144
NCBI:GeneID:105319932	43.063490296484	0.22973409401914	0.35226296523393	0.652166468497697	0.514293788691242	0.622721618598101	NCBI:GeneID:105319932	XM_011417664.4	LOC105319932	0.177935436592463
NCBI:GeneID:105335062	425.067678664083	0.105134341058862	0.161219863523943	0.652117789711736	0.514325188672551	0.622721618598101	NCBI:GeneID:105335062	XM_066081948.1;XM_066081949.1	LOC105335062	0.0990105936727072
NCBI:GeneID:117682168	7.66569651912855	-0.481045206498366	0.738307425529984	-0.651551359046747	0.514690634906111	0.623125590693309	NCBI:GeneID:117682168	XR_010714577.1	LOC117682168	-0.211317170165825
NCBI:GeneID:105337298	29.3854420632699	0.384552573735947	0.590307939688296	0.651444014015811	0.514759906315914	0.623125590693309	NCBI:GeneID:105337298	XR_010712049.1	LOC105337298	0.213642805679123
NCBI:GeneID:105323183	573.122058481558	-0.125634240021308	0.192865318643001	-0.651409184944548	0.51478238309553	0.623125590693309	NCBI:GeneID:105323183	XM_066085587.1;XM_066085588.1;XM_066085589.1;XM_066085590.1;XM_066085591.1	LOC105323183	-0.114862678639911
NCBI:GeneID:136275703	218.246900336606	-0.192200728576772	0.295055340672842	-0.651405692703204	0.514784636825415	0.623125590693309	NCBI:GeneID:136275703	XM_066085472.1;XM_066085473.1	LOC136275703	-0.158380286830584
NCBI:GeneID:105346506	2229.68701153148	-0.112019527760058	0.172111710986404	-0.650853606172721	0.515140992216325	0.623518852765685	NCBI:GeneID:105346506	XM_011455124.4	LOC105346506	-0.104098719051942
NCBI:GeneID:105339978	169.905680184169	-0.148148833682932	0.227695056172457	-0.650645807481759	0.515275153251705	0.623643142540424	NCBI:GeneID:105339978	XM_011445781.4	LOC105339978	-0.13114858421878
NCBI:GeneID:105320682	42.7682684532881	0.247022469974627	0.379712736732066	0.650550919362316	0.515336421886175	0.623679200052081	NCBI:GeneID:105320682	XM_011418719.4	LOC105320682	0.184418054396297
NCBI:GeneID:105329502	35.1172017466845	0.266653479089276	0.409962076958954	0.650434501325773	0.515411597413263	0.623732082767141	NCBI:GeneID:105329502	XM_066070923.1	LOC105329502	0.191537643073037
NCBI:GeneID:105343062	21.1087578421087	-0.369041761770484	0.567726752959985	-0.650034122659172	0.515670180504666	0.624006898529342	NCBI:GeneID:105343062	XM_034463611.2;XM_034463612.2	LOC105343062	-0.207736258035557
NCBI:GeneID:105341695	242.371026948175	-0.108444847456055	0.166901714221002	-0.649752747970333	0.515851945587592	0.624188729763209	NCBI:GeneID:105341695	XM_034455833.2;XM_034455834.2;XM_034455836.2;XM_034455838.2;XM_066066711.1;XM_066066712.1;XM_066066713.1;XM_066066714.1;XM_066066715.1;XM_066066716.1	LOC105341695	-0.101282890630027
NCBI:GeneID:105327483	21.9168544171668	-0.296940964324219	0.45730616793272	-0.649326392570996	0.516127430010412	0.624483933697258	NCBI:GeneID:105327483	XM_066077751.1	LOC105327483	-0.197755884466784
NCBI:GeneID:105346439	215.797797777356	-0.162442488800326	0.250241627339407	-0.649142552849542	0.516246239376769	0.624566585230293	NCBI:GeneID:105346439	XR_010708294.1	LOC105346439	-0.140466807778665
NCBI:GeneID:105323047	329.946995712944	-0.1121646019751	0.172794026789216	-0.649123144238807	0.516258783330057	0.624566585230293	NCBI:GeneID:105323047	XM_066070506.1;XM_066070507.1;XM_066070508.1;XM_066070510.1	LOC105323047	-0.104255485404062
NCBI:GeneID:117690522	15.2864322789195	0.485507596623533	0.748120212797747	0.648970029573026	0.516357748206229	0.624643507805041	NCBI:GeneID:117690522	XM_034474895.2;XM_034474896.2	LOC117690522	0.209082974070154
NCBI:GeneID:105331234	51.3150226753625	-0.300477233259102	0.463036874168203	-0.6489272237743	0.516385417272967	0.624643507805041	NCBI:GeneID:105331234	XM_066073475.1;XM_066073476.1;XM_066073477.1	LOC105331234	-0.199186578412299
NCBI:GeneID:105334232	71.6794594014106	0.19093026544755	0.294270783169391	0.648825083452627	0.516451442446488	0.624685237814219	NCBI:GeneID:105334232	XM_034480109.2;XM_034480110.2	LOC105334232	0.158416624347936
NCBI:GeneID:105342410	55.1278635133258	-0.191437364882052	0.295201005755653	-0.648498349089334	0.516662678264391	0.624902594746102	NCBI:GeneID:105342410	XM_011449357.3	LOC105342410	-0.157673312754511
NCBI:GeneID:136272877	22.8428064816781	-0.312696101598127	0.482449120413536	-0.648143168610394	0.516892355452433	0.62513596627611	NCBI:GeneID:136272877	XR_010710938.1	LOC136272877	-0.200755882203471
NCBI:GeneID:105346819	230.132866992048	0.166658443652984	0.257148324099062	0.648102390855097	0.516918727741384	0.62513596627611	NCBI:GeneID:105346819	XM_066065395.1;XM_066065401.1	LOC105346819	0.144060058531644
NCBI:GeneID:105334734	692.663887611398	0.187209822845305	0.288899352399858	0.648010531315394	0.516978138820543	0.625169657771757	NCBI:GeneID:105334734	XM_011438287.4	LOC105334734	0.156563646023832
NCBI:GeneID:105332591	102.542909375709	0.175849146590116	0.271429712383936	0.647862553607905	0.517073852325166	0.62524724215616	NCBI:GeneID:105332591	XM_011435237.4;XM_066066698.1	LOC105332591	0.149916280681157
NCBI:GeneID:105322555	108.184214007056	0.2056027434731	0.317464047406465	0.647641032591813	0.517217151549108	0.625382354353696	NCBI:GeneID:105322555	XM_011421326.4	LOC105322555	0.166095013942805
NCBI:GeneID:136270531	8.89632618978658	0.481199979684608	0.743427655153174	0.647272100182314	0.517455855025371	0.625632799089132	NCBI:GeneID:136270531	XR_010708284.1	LOC136270531	0.209003586093787
NCBI:GeneID:105347109	617.858289107122	-0.0963556623172671	0.149011150865372	-0.646633904628534	0.517868909420174	0.626094000320418	NCBI:GeneID:105347109	XM_011456014.4;XM_011456015.4;XM_034448087.2;XM_066075148.1;XM_066075149.1;XM_066075150.1;XM_066075151.1	LOC105347109	-0.0911764439454298
NCBI:GeneID:105332450	7.36525710112924	-0.540962748050134	0.8366738704298	-0.646563454613733	0.517914516691807	0.626110935554086	NCBI:GeneID:105332450	XM_034467853.2;XM_066088429.1	LOC105332450	-0.206513984188993
NCBI:GeneID:105340862	107.385724288681	0.167661269790208	0.259389442289547	0.646368905034517	0.518040473168244	0.626224997581331	NCBI:GeneID:105340862	XM_034444363.2;XM_034444364.2;XM_034444366.2;XM_034444368.2;XM_066076556.1;XM_066076557.1	LOC105340862	0.144627727323784
NCBI:GeneID:105336190	1388.10719932331	0.103444456135745	0.160072871898515	0.646233524199704	0.518128131601548	0.62629275253496	NCBI:GeneID:105336190	XM_034444525.2;XM_066074442.1;XM_066074443.1;XM_066074444.1;XM_066074445.1;XM_066074446.1;XR_010710595.1	LOC105336190	0.103585670423783
NCBI:GeneID:105346263	163.506372533027	0.144785283892294	0.224110565595764	0.646043989525457	0.518250867267467	0.626402896604501	NCBI:GeneID:105346263	XM_066086933.1	LOC105346263	0.129332065315002
NCBI:GeneID:105326652	33.2456348603347	-0.324478013910853	0.502341654436173	-0.645930933748758	0.518324085175974	0.626453179436181	NCBI:GeneID:105326652	XM_034470016.2;XM_066089288.1	LOC105326652	-0.203795195776731
NCBI:GeneID:117680713	20.3189975195031	0.447227648749699	0.692446924755852	0.645865600323643	0.518366399266374	0.626466107658672	NCBI:GeneID:117680713	XM_066085281.1	LOC117680713	0.20925173488986
NCBI:GeneID:105318196	17.2970103927815	-0.426040549180101	0.659721616339751	-0.645788372895597	0.518416418973905	0.626488346276467	NCBI:GeneID:105318196	XM_066088771.1;XM_066088772.1	LOC105318196	-0.208478375598604
NCBI:GeneID:117690118	271.463286098961	0.283342630705214	0.438846708232131	0.645652856430538	0.518504198144637	0.62655621040665	NCBI:GeneID:117690118	XM_034473385.2	LOC117690118	0.195164118660593
NCBI:GeneID:105333143	12.3135000158448	-0.452874672150041	0.701573766821326	-0.64551255130578	0.518595087205072	0.626602144539516	NCBI:GeneID:105333143	XM_034449442.2	LOC105333143	-0.21013786216959
NCBI:GeneID:105336230	11.8708752100135	0.415523796024097	0.643727378352173	0.645496540923526	0.518605459185602	0.626602144539516	NCBI:GeneID:105336230	XM_034482068.2	LOC105336230	0.210539454730214
NCBI:GeneID:105333445	231.50547798702	-0.113078515785999	0.175287854425087	-0.645101830682319	0.518861197587163	0.626872912743417	NCBI:GeneID:105333445	XM_011436432.4	LOC105333445	-0.104925401803094
NCBI:GeneID:105322177	190.186309102637	0.14103378185016	0.218754424282174	0.644712820382728	0.519113306637862	0.627139263320688	NCBI:GeneID:105322177	XM_034446718.2;XM_034446719.2	LOC105322177	0.126606347590213
NCBI:GeneID:105341935	26.3367466395001	-0.27352443548879	0.424407858990466	-0.644484850349896	0.519261078409822	0.627279539544703	NCBI:GeneID:105341935	XM_066087824.1	LOC105341935	-0.191471414310957
NCBI:GeneID:105334269	306.512139468965	-0.100899436713048	0.156717377993573	-0.643830556667342	0.519685316728626	0.627753756365359	NCBI:GeneID:105334269	XM_034472161.2	LOC105334269	-0.0951053870181913
NCBI:GeneID:109619498	18.7784773884821	0.339165133940189	0.526944925606662	0.643644368621094	0.519806072109112	0.627861345572419	NCBI:GeneID:109619498	XR_004597803.2	LOC109619498	0.206599193583123
NCBI:GeneID:105340730	168.344853664957	-0.174348973376405	0.271020691954427	-0.643305026339917	0.520026195460726	0.628088938546713	NCBI:GeneID:105340730	XM_011446904.4;XM_020072382.3;XM_066066236.1;XM_066066237.1;XM_066066239.1;XM_066066240.1;XM_066066241.1;XM_066066242.1;XM_066066243.1	LOC105340730	-0.147641544367646
NCBI:GeneID:105328463	40.9327902069106	-0.243232589361735	0.378206432536889	-0.643121238658494	0.520145434267956	0.628167345962158	NCBI:GeneID:105328463	XR_010711759.1	LOC105328463	-0.181096491978668
NCBI:GeneID:105342549	89.0138061406269	-0.172126711155165	0.267648537295652	-0.643107236431593	0.520154519289448	0.628167345962158	NCBI:GeneID:105342549	XM_011449536.4	LOC105342549	-0.146225695149915
NCBI:GeneID:105317995	286.81483531425	0.102012969595354	0.158662272419793	0.642956690582659	0.520252202654174	0.628228446132415	NCBI:GeneID:105317995	XM_011414843.4;XM_011414845.4;XM_020063102.3;XM_066068276.1	LOC105317995	0.0962738375202827
NCBI:GeneID:105322827	7.84476572103852	-0.550161014219115	0.855761188555622	-0.642890822318891	0.52029494499053	0.628228446132415	NCBI:GeneID:105322827	XM_066083530.1;XM_066083565.1;XM_066083590.1;XM_066083623.1;XM_066083669.1;XM_066083698.1	LOC105322827	-0.204095012424866
NCBI:GeneID:105317938	10.3096410392993	-0.423300112635879	0.658482843464583	-0.642841520985879	0.520326938124279	0.628228446132415	NCBI:GeneID:105317938	XR_010714704.1	LOC105317938	-0.210179177981124
NCBI:GeneID:105321222	124.166280502302	0.141121207590202	0.219529844533164	0.642833815558425	0.520331938502022	0.628228446132415	NCBI:GeneID:105321222	XM_011419475.4	LOC105321222	0.126582283858593
NCBI:GeneID:105332773	1360.94678110948	-0.0762429283376625	0.118633426366549	-0.642676610402283	0.520433960983351	0.628266634055992	NCBI:GeneID:105332773	XM_011435475.4;XM_011435484.4;XM_011435493.4;XM_011435502.4;XM_011435509.4;XM_011435515.4	LOC105332773	-0.0735377344317505
NCBI:GeneID:105331625	46.1062496128312	0.405149861365467	0.630464989852997	0.642620713102459	0.520470239512086	0.628266634055992	NCBI:GeneID:105331625	XM_066082149.1	LOC105331625	0.211444993887632
NCBI:GeneID:105341515	330.855320532319	-0.112163969183096	0.174547497237515	-0.642598553163266	0.520484622141604	0.628266634055992	NCBI:GeneID:105341515	XM_011448076.4	LOC105341515	-0.104148660085332
NCBI:GeneID:105335788	1328.36077555943	-0.124173268507542	0.193238824326337	-0.64258965008937	0.52049040062729	0.628266634055992	NCBI:GeneID:105335788	XM_011439877.4	LOC105335788	-0.113476826989028
NCBI:GeneID:105347362	162.810805005016	-0.143475165456023	0.223304254249234	-0.642509771873348	0.520542246573922	0.628290940156901	NCBI:GeneID:105347362	XM_011456409.4;XM_066065169.1;XM_066065170.1;XM_066065172.1	LOC105347362	-0.127596101876793
NCBI:GeneID:105318483	639.223286105092	0.132127904317185	0.205676472247082	0.642406508015451	0.520609275204894	0.628298474247111	NCBI:GeneID:105318483	XM_011415643.4;XM_011415644.4	LOC105318483	0.120134562020492
NCBI:GeneID:105346977	83.1915703130747	0.173557221918625	0.270168990577371	0.642402451694105	0.520611908256237	0.628298474247111	NCBI:GeneID:105346977	XR_010708039.1	LOC105346977	0.148025625651837
NCBI:GeneID:105330004	17.9852560493753	0.41548336653546	0.64693667180191	0.642231897873738	0.520722624866834	0.628393817474356	NCBI:GeneID:105330004	XM_034474315.2	LOC105330004	0.208506652814888
NCBI:GeneID:105337280	13.0660843250207	0.387715850934939	0.604231508576289	0.641667714165533	0.521088956412219	0.628797599412406	NCBI:GeneID:105337280	XM_011441927.4	LOC105337280	0.209284036914206
NCBI:GeneID:105343153	28.6162115754122	0.2849729721504	0.444152401849429	0.641610787116734	0.521125927226043	0.628803917060886	NCBI:GeneID:105343153	XM_011450400.4;XM_034456346.2;XM_066065753.1	LOC105343153	0.194467267562261
NCBI:GeneID:105340342	97.4122589181507	0.208586148751034	0.325206705837505	0.641395595499369	0.521265693890367	0.628934262498096	NCBI:GeneID:105340342	XM_011446346.4	LOC105340342	0.167054945943536
NCBI:GeneID:105344433	46.6643973061795	-0.263421811044759	0.410827785088492	-0.641197651682731	0.521394275166407	0.629051097128855	NCBI:GeneID:105344433	XM_011452217.4;XM_066069445.1	LOC105344433	-0.187443837336273
NCBI:GeneID:117686510	80.2214291532344	0.176832919040359	0.275948848602566	0.640817745520085	0.521641102118135	0.629310569737501	NCBI:GeneID:117686510	XM_066078701.1;XM_066078702.1	LOC117686510	0.149859320521758
NCBI:GeneID:105332810	207.274650820235	0.134377674168766	0.209781534014246	0.640560070266433	0.521808549236922	0.629467908671628	NCBI:GeneID:105332810	XM_011435531.4	LOC105332810	0.12154558934964
NCBI:GeneID:105322937	11.886180832633	0.442139749425435	0.690283280903907	0.640519279050863	0.521835059444845	0.629467908671628	NCBI:GeneID:105322937	XR_010709467.1;XR_010709468.1	LOC105322937	0.208530667568759
NCBI:GeneID:105349130	49.9571944415578	0.244690731924535	0.382230656835653	0.640165113782969	0.522065260537464	0.62970725465936	NCBI:GeneID:105349130	XM_011458826.4	LOC105349130	0.18182351782854
NCBI:GeneID:136269719	13.1306464888203	-0.447934097237208	0.700635226416825	-0.639325686674396	0.522611081594144	0.630318793941193	NCBI:GeneID:136269719	XM_066070291.1	LOC136269719	-0.207615586923279
NCBI:GeneID:105335093	552.856343822267	-0.114435834442454	0.179005260898459	-0.639287548690361	0.522635887032394	0.630318793941193	NCBI:GeneID:105335093	XM_011438784.4	LOC105335093	-0.105813697177531
NCBI:GeneID:105321147	121.760496392805	0.201337402452922	0.315002917650358	0.639160436845221	0.522718566587988	0.630360231083681	NCBI:GeneID:105321147	XM_011419369.4	LOC105321147	0.163018904495722
NCBI:GeneID:105319396	240.549914358389	-0.159437288041464	0.249457176594384	-0.639136906053853	0.522733872864437	0.630360231083681	NCBI:GeneID:105319396	XM_011416918.4;XM_011416919.4	LOC105319396	-0.138013863345419
NCBI:GeneID:105348398	28.0107636134324	-0.302429833780515	0.473271274227456	-0.639020050972217	0.522809888005484	0.630413529755396	NCBI:GeneID:105348398	XM_066073241.1	LOC105348398	-0.196780896419712
NCBI:GeneID:105340892	20.0681402397902	-0.296397913948787	0.464194652979454	-0.638520741344915	0.523134756747692	0.630766875810793	NCBI:GeneID:105340892	XM_034448331.2;XM_066076855.1	LOC105340892	-0.195753061991032
NCBI:GeneID:117691886	130.574214203917	0.179398412890341	0.281071384468512	0.638266372187165	0.523300298272404	0.630928082631704	NCBI:GeneID:117691886	XM_034478795.2	LOC117691886	0.15101218733315
NCBI:GeneID:109617927	547.616186953264	-0.107079037257825	0.167792026758764	-0.638165229458566	0.523366128664432	0.63096905831196	NCBI:GeneID:109617927	XM_066086286.1	LOC109617927	-0.0995410796258914
NCBI:GeneID:105345813	1269.69023648572	0.0785985097782423	0.123191734597247	0.638017721198634	0.523462144435038	0.631046418218292	NCBI:GeneID:105345813	XM_011454130.4	LOC105345813	0.0759148489025298
NCBI:GeneID:105333883	2914.72153471944	0.116322298536627	0.182427738189849	0.637634932553802	0.523711350575623	0.631308432214235	NCBI:GeneID:105333883	XM_066081374.1;XM_066081375.1	LOC105333883	0.108068207899975
NCBI:GeneID:105346696	142.611066641515	-0.151028864475374	0.236892360186028	-0.637542149340624	0.523771764209403	0.631335280534908	NCBI:GeneID:105346696	XM_011455400.4	LOC105346696	-0.13265646583979
NCBI:GeneID:136276535	59.4204483431995	-0.535491022247629	0.840015148536554	-0.637477815942418	0.523813655505162	0.631335280534908	NCBI:GeneID:136276535	XR_010715031.1	LOC136276535	-0.199398267153828
NCBI:GeneID:105340724	202.770601581381	-0.155403373694288	0.243787617300431	-0.637453925737242	0.523829212273841	0.631335280534908	NCBI:GeneID:105340724	XR_902210.4	LOC105340724	-0.135376237941807
NCBI:GeneID:105323928	7.81788516875218	-0.654291270588647	1.0269491138544	-0.637121413088257	0.524045761687338	0.631557856704149	NCBI:GeneID:105323928	XM_066082350.1	LOC105323928	-0.188312388575918
NCBI:GeneID:105330552	156.897590599271	0.141958950189213	0.222836680798379	0.637053781633268	0.524089812399932	0.631558011271349	NCBI:GeneID:105330552	XM_034466206.2;XM_034466208.2	LOC105330552	0.126952354794911
NCBI:GeneID:105317821	38.4231862911124	-0.248540102247384	0.390158547387531	-0.637023343232099	0.524109638605773	0.631558011271349	NCBI:GeneID:105317821	XM_011414574.4	LOC105317821	-0.181670458631323
NCBI:GeneID:117683560	24.5109127083391	0.289009674732933	0.453784849852342	0.636887006754356	0.524198446774031	0.631626613012689	NCBI:GeneID:117683560	XM_034453045.2;XM_034453047.2	LOC117683560	0.195220887354301
NCBI:GeneID:105340353	228.237375354	-0.122493435284335	0.19235169337303	-0.636820155499136	0.524241995806452	0.631640675275709	NCBI:GeneID:105340353	XM_066087527.1	LOC105340353	-0.112165923829004
NCBI:GeneID:105322803	590.281057567531	0.0996133743883969	0.156519859506709	0.636426423473293	0.524498522974572	0.631911330063126	NCBI:GeneID:105322803	XM_066089104.1;XM_066089105.1;XM_066089106.1;XM_066089107.1;XM_066089108.1;XM_066089109.1;XM_066089110.1;XM_066089111.1;XM_066089113.1;XM_066089114.1;XM_066089115.1;XM_066089116.1;XM_066089117.1;XM_066089118.1;XM_066089119.1;XM_066089120.1;XM_066089121.1;XM_066089122.1	LOC105322803	0.0941905322619604
NCBI:GeneID:105335563	1151.65837691215	0.0718029384692471	0.112865588227242	0.636180961770918	0.524658480511824	0.632065612747691	NCBI:GeneID:105335563	XM_034458744.2;XM_034458746.2	LOC105335563	0.0697623831510428
NCBI:GeneID:105327938	18.6812456658534	0.321734675769793	0.50578621776685	0.636108032342831	0.52470601050617	0.632084441401341	NCBI:GeneID:105327938	XM_011428619.4	LOC105327938	0.201161967618297
NCBI:GeneID:109617428	18.8483590473996	-0.468525456184975	0.736911450753339	-0.635796140372097	0.524909303446993	0.632290895403898	NCBI:GeneID:109617428	XM_066080698.1	LOC109617428	-0.205175293987365
NCBI:GeneID:105319922	12.2863536695101	-0.406126463273273	0.638861185635629	-0.635703768525554	0.524969519675106	0.632324988622648	NCBI:GeneID:105319922	XR_010713447.1;XR_010713450.1	LOC105319922	-0.205376176786523
NCBI:GeneID:109620516	54.9823848161556	0.514726268442536	0.809840207678778	0.635589914605353	0.525043744704629	0.632361205453092	NCBI:GeneID:109620516	XM_034461331.2;XM_066073069.1;XM_066073070.1	LOC109620516	0.202546387366151
NCBI:GeneID:105346003	520.075853667477	-0.090114067789063	0.141786935381268	-0.635559740019376	0.525063417387417	0.632361205453092	NCBI:GeneID:105346003	XM_011454429.4;XM_011454430.4;XM_011454433.4	LOC105346003	-0.085684855767917
NCBI:GeneID:105325289	104.821782618072	-0.141124595471124	0.222067211560578	-0.635503974131843	0.525099775618735	0.632366556500919	NCBI:GeneID:105325289	XM_011424793.4;XM_011424794.4;XM_066084822.1;XM_066084823.1	LOC105325289	-0.125681310172919
NCBI:GeneID:105333509	202.757807773918	-0.203063356378578	0.319593703915875	-0.635379714589213	0.525180794962823	0.63239049481262	NCBI:GeneID:105333509	XM_011436523.4;XM_011436525.4	LOC105333509	-0.162309569783008
NCBI:GeneID:105328669	1559.59785820459	0.0649203633518914	0.102176357783532	0.635375587466425	0.525183486027136	0.63239049481262	NCBI:GeneID:105328669	XM_011429640.4;XM_066078984.1	LOC105328669	0.0633960662242369
NCBI:GeneID:105343922	116.44794802372	-0.169096512463876	0.266172200826339	-0.635289906079264	0.525239355627676	0.632419335950824	NCBI:GeneID:105343922	XM_066075619.1	LOC105343922	-0.144045292182697
NCBI:GeneID:105319347	172.25439848899	0.119885980151229	0.188767999576938	0.635096946621856	0.525365188347393	0.632532408210199	NCBI:GeneID:105319347	XM_066087593.1	LOC105319347	0.110592296008429
NCBI:GeneID:105340895	147.204196533738	-0.150489877639524	0.236977808591101	-0.635037848202867	0.525403730692902	0.632540376713402	NCBI:GeneID:105340895	XM_034448330.2	LOC105340895	-0.132045969484567
NCBI:GeneID:105319408	32.3279122435627	-0.238702721089314	0.376051606908488	-0.634760540053754	0.525584602673524	0.632703790076678	NCBI:GeneID:105319408	XM_011416942.4	LOC105319408	-0.177839307906961
NCBI:GeneID:105341386	511.685155939377	-0.148837633243979	0.234489001720133	-0.634731830286945	0.525603330204003	0.632703790076678	NCBI:GeneID:105341386	XM_011447900.4;XM_066086649.1	LOC105341386	-0.13088246935138
NCBI:GeneID:105317828	16.3512472452401	0.351458420125421	0.553842781690174	0.634581566727054	0.525701353474302	0.632783343523468	NCBI:GeneID:105317828	XM_011414579.4	LOC105317828	0.205742311419886
NCBI:GeneID:117683573	12.7975722530263	-0.558523388012502	0.880223036694812	-0.634524847372463	0.525738356336423	0.632789441893445	NCBI:GeneID:117683573	XM_034453084.2	LOC117683573	-0.198420288903039
NCBI:GeneID:105335284	128.221578358816	-0.151932409419803	0.239549517746515	-0.634242184451289	0.52592278127048	0.632972968966367	NCBI:GeneID:105335284	XM_034458837.2	LOC105335284	-0.132732685620751
NCBI:GeneID:117690072	356.529752570384	0.105457161517132	0.166355189123778	0.633927694546792	0.526128010749947	0.633181511479558	NCBI:GeneID:117690072	XM_034473077.2	LOC117690072	0.0988137309531875
NCBI:GeneID:136273188	26.07435359695	-0.354645729881057	0.559800135990722	-0.633522050246402	0.526392786093031	0.633461686222127	NCBI:GeneID:136273188	XR_010711399.1	LOC136273188	-0.202013814117595
NCBI:GeneID:105334938	3586.83382985015	0.106957544501896	0.169037456959474	0.632744637938674	0.526900414941231	0.634034059373592	NCBI:GeneID:105334938	XM_011438563.4	LOC105334938	0.100287645919416
NCBI:GeneID:105338877	485.175998056014	-0.126463309098105	0.199885477975087	-0.632678823790625	0.526943401239123	0.634047279537984	NCBI:GeneID:105338877	XM_011444163.4;XM_011444164.4;XM_034470852.2;XM_066088709.1	LOC105338877	-0.114742439490381
NCBI:GeneID:105330851	195.813424196452	0.110560348258674	0.174780087563047	0.632568330867738	0.527015573359314	0.63409561395078	NCBI:GeneID:105330851	XM_011432778.4	LOC105330851	0.103067847367273
NCBI:GeneID:105335430	480.412802908788	-0.122911504080897	0.194393707646181	-0.63228128918972	0.527203087732585	0.634282711781737	NCBI:GeneID:105335430	XM_034468581.2;XM_066086821.1;XM_066086822.1	LOC105335430	-0.112211641304302
NCBI:GeneID:105329040	76.2939876437764	-0.168940125189189	0.267413305262184	-0.631756617433648	0.527545925550857	0.634656646561304	NCBI:GeneID:105329040	XM_011430173.4	LOC105329040	-0.143565007614745
NCBI:GeneID:105345393	54.8076959163773	0.296667369665898	0.470046437685609	0.63114481013113	0.527945844141809	0.635099201980803	NCBI:GeneID:105345393	XM_034445389.2	LOC105345393	0.194948270923638
NCBI:GeneID:105329301	98.3489118696514	0.160460693280547	0.25474926094173	0.629876972703958	0.528775079921826	0.636058124913251	NCBI:GeneID:105329301	XM_066089184.1;XM_066089185.1	LOC105329301	0.139088328461731
NCBI:GeneID:105322368	71.9272522855507	0.217386713103239	0.345187144332694	0.629764800550394	0.52884847862364	0.63610779793898	NCBI:GeneID:105322368	XM_066082225.1;XM_066082227.1;XM_066082228.1;XM_066082229.1;XM_066082230.1	LOC105322368	0.169398406140154
NCBI:GeneID:105332145	471.191836010344	-0.0885658103541158	0.140655078586387	-0.629666637310367	0.528912714990432	0.636146444993348	NCBI:GeneID:105332145	XM_011434600.4;XM_011434601.4	LOC105332145	-0.0841917434780259
NCBI:GeneID:105336300	155.683963331039	-0.134570983171686	0.213756184666696	-0.629553635519451	0.528986666370599	0.636175370555271	NCBI:GeneID:105336300	XM_011440546.4;XM_066066655.1	LOC105336300	-0.120753476019308
NCBI:GeneID:105342808	8.21980405672214	-0.445192661331565	0.707180615507224	-0.629531765392426	0.529000979371588	0.636175370555271	NCBI:GeneID:105342808	XM_011449862.4	LOC105342808	-0.20306243360539
NCBI:GeneID:105334422	10.9930145982731	0.472543874391087	0.750945182581325	0.629265471504523	0.529175272386347	0.636346352313108	NCBI:GeneID:105334422	XM_011437860.4;XM_011437864.4;XM_066080679.1	LOC105334422	0.201688602885875
NCBI:GeneID:105328508	161.510950599553	-0.120095117479479	0.190902312885406	-0.629091998228271	0.529288828745098	0.636425486540525	NCBI:GeneID:105328508	XM_066069498.1	LOC105328508	-0.109990043696611
NCBI:GeneID:105323099	137.933998281304	0.138154916632317	0.219618830262327	0.629066808466724	0.529305319102721	0.636425486540525	NCBI:GeneID:105323099	XM_034464764.2;XM_034464765.2	LOC105323099	0.124004503610971
NCBI:GeneID:105319069	188.224351615554	0.119250502118768	0.189615417783764	0.628907203393977	0.529409809877569	0.636512498356441	NCBI:GeneID:105319069	XM_066087424.1;XM_066087425.1	LOC105319069	0.109864785916706
NCBI:GeneID:105338404	99.2019235455189	0.155004964007089	0.246499649761895	0.628824276857249	0.529464104636617	0.636537433210601	NCBI:GeneID:105338404	XM_066079416.1;XM_066079417.1	LOC105338404	0.135520495983024
NCBI:GeneID:105332736	89.0657788032227	-0.148544448112257	0.23629817286151	-0.628631386833941	0.529590407096064	0.636537433210601	NCBI:GeneID:105332736	XM_011435413.4;XM_011435414.4	LOC105332736	-0.130497837713297
NCBI:GeneID:105321201	27.19528470532	-0.295668107628592	0.470372685827659	-0.628582646350605	0.529622324301552	0.636537433210601	NCBI:GeneID:105321201	XM_011419455.3	LOC105321201	-0.192423068662857
